8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main launch
情報: Installing and starting initial bundles
8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main launch
情報: All initial bundles installed and set to start
8 27, 2024 11:33:02 午後 org.apache.karaf.main.lock.SimpleFileLock lock
情報: Trying to lock /Users/ynitta/Documents/sandbox/osgi-sandbox/karaf/apache-karaf-4.4.6/lock
8 27, 2024 11:33:02 午後 org.apache.karaf.main.lock.SimpleFileLock lock
情報: Lock acquired
8 27, 2024 11:33:02 午後 org.apache.karaf.main.Main$KarafLockCallback lockAcquired
情報: Lock acquired. Setting startlevel to 100
2024-08-27T23:33:04,583 | INFO  | CM Configuration Updater (Update: pid=org.ops4j.pax.logging) | EventAdminConfigurationNotifier  | 5 - org.ops4j.pax.logging.pax-logging-log4j2 - 2.2.7 | Sending Event Admin notification (configuration successful) to org/ops4j/pax/logging/Configuration
2024-08-27T23:45:04,046 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@e68db5e with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,048 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@e68db5e with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,055 | WARN  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Task rejected for JMX Notification dispatch of event [org.osgi.framework.ServiceEvent[source=[javax.management.MBeanServer]]] - Dispatcher may have been shutdown
2024-08-27T23:45:04,074 | WARN  | activator-1-thread-1 | Activator                        | 41 - org.apache.karaf.management.server - 4.4.6 | java.rmi.server.hostname system property is already set to 127.0.0.1. Apache Karaf doesn't override it
2024-08-27T23:45:04,093 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,094 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,095 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,095 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,096 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,103 | INFO  | activator-1-thread-1 | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Registering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:45:04,121 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.deployer.kar/4.4.6
2024-08-27T23:45:04,125 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.diagnostic.core/4.4.6
2024-08-27T23:45:04,148 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Command registration delayed for bundle org.apache.karaf.features.command/4.4.6. Missing service: [org.apache.karaf.features.FeaturesService]
2024-08-27T23:45:04,172 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.instance.core/4.4.6
2024-08-27T23:45:04,191 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.jaas.command/4.4.6
2024-08-27T23:45:04,194 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Updating commands for bundle org.apache.karaf.jaas.command/4.4.6
2024-08-27T23:45:04,199 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Updating commands for bundle org.apache.karaf.jaas.command/4.4.6
2024-08-27T23:45:04,209 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Command registration delayed for bundle org.apache.karaf.kar.core/4.4.6. Missing service: [org.apache.karaf.kar.KarService]
2024-08-27T23:45:04,214 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.log.core/4.4.6
2024-08-27T23:45:04,216 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.package.core/4.4.6
2024-08-27T23:45:04,219 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.service.core/4.4.6
2024-08-27T23:45:04,234 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.shell.commands/4.4.6
2024-08-27T23:45:04,235 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Updating commands for bundle org.apache.karaf.shell.commands/4.4.6
2024-08-27T23:45:04,824 | INFO  | activator-1-thread-2 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.features.command/4.4.6
2024-08-27T23:45:04,823 | INFO  | activator-1-thread-3 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.kar.core/4.4.6
2024-08-27T23:45:04,834 | INFO  | activator-1-thread-2 | Activator                        | 29 - org.apache.karaf.deployer.features - 4.4.6 | Deployment finished. Registering FeatureDeploymentListener
2024-08-27T23:45:04,977 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Command registration delayed for bundle org.apache.karaf.shell.ssh/4.4.6. Missing service: [org.apache.sshd.server.SshServer]
2024-08-27T23:45:05,159 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.system.core/4.4.6
2024-08-27T23:45:05,202 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.event/4.4.6
2024-08-27T23:45:05,201 | INFO  | activator-1-thread-1 | BouncyCastleSecurityProviderRegistrar | 48 - org.apache.sshd.osgi - 2.12.1 | getOrCreateProvider(BC) created instance of org.bouncycastle.jce.provider.BouncyCastleProvider
2024-08-27T23:45:05,633 | INFO  | activator-1-thread-1 | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Registering commands for bundle org.apache.karaf.shell.ssh/4.4.6
2024-08-27T23:45:05,682 | INFO  | activator-1-thread-1 | DefaultIoServiceFactoryFactory   | 48 - org.apache.sshd.osgi - 2.12.1 | No detected/configured IoServiceFactoryFactory; using Nio2ServiceFactoryFactory
2024-08-27T23:45:33,516 | ERROR | Karaf local console user karaf | ShellUtil                        | 45 - org.apache.karaf.shell.core - 4.4.6 | Exception caught while executing command
org.apache.karaf.shell.support.MultiException: Error executing command on bundles:
	Error starting bundle 56: Unable to resolve com.example.my-osgi-app [56](R 56.0): missing requirement [com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN) Unresolved requirements: [[com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN)]
	at org.apache.karaf.shell.support.MultiException.throwIf(MultiException.java:61) ~[?:?]
	at org.apache.karaf.bundle.command.BundlesCommand.doExecute(BundlesCommand.java:70) ~[?:?]
	at org.apache.karaf.bundle.command.BundlesCommand.execute(BundlesCommand.java:55) ~[?:?]
	at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) ~[?:?]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) ~[?:?]
	at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) ~[?:?]
	at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) ~[?:?]
	at org.apache.felix.gogo.runtime.Pipe.doCall(Pipe.java:416) ~[?:?]
	at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:229) ~[?:?]
	at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:59) ~[?:?]
	at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_345]
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_345]
	at java.lang.Thread.run(Thread.java:750) [?:1.8.0_345]
	Suppressed: java.lang.Exception: Error starting bundle 56: Unable to resolve com.example.my-osgi-app [56](R 56.0): missing requirement [com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN) Unresolved requirements: [[com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN)]
		at org.apache.karaf.bundle.command.BundlesCommand.doExecute(BundlesCommand.java:67) ~[?:?]
		at org.apache.karaf.bundle.command.BundlesCommand.execute(BundlesCommand.java:55) ~[?:?]
		at org.apache.karaf.shell.impl.action.command.ActionCommand.execute(ActionCommand.java:88) ~[?:?]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:68) ~[?:?]
		at org.apache.karaf.shell.impl.console.osgi.secured.SecuredCommand.execute(SecuredCommand.java:86) ~[?:?]
		at org.apache.felix.gogo.runtime.Closure.executeCmd(Closure.java:599) ~[?:?]
		at org.apache.felix.gogo.runtime.Closure.executeStatement(Closure.java:526) ~[?:?]
		at org.apache.felix.gogo.runtime.Closure.execute(Closure.java:415) ~[?:?]
		at org.apache.felix.gogo.runtime.Pipe.doCall(Pipe.java:416) ~[?:?]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:229) ~[?:?]
		at org.apache.felix.gogo.runtime.Pipe.call(Pipe.java:59) ~[?:?]
		at java.util.concurrent.FutureTask.run(FutureTask.java:266) ~[?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_345]
		at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_345]
		at java.lang.Thread.run(Thread.java:750) [?:1.8.0_345]
	Caused by: org.osgi.framework.BundleException: Unable to resolve com.example.my-osgi-app [56](R 56.0): missing requirement [com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN) Unresolved requirements: [[com.example.my-osgi-app [56](R 56.0)] osgi.ee; (osgi.ee=UNKNOWN)]
		at org.apache.felix.framework.Felix.resolveBundleRevision(Felix.java:4398) ~[?:?]
		at org.apache.felix.framework.Felix.startBundle(Felix.java:2308) ~[?:?]
		at org.apache.felix.framework.BundleImpl.start(BundleImpl.java:1006) ~[?:?]
		at org.apache.karaf.bundle.command.Start.executeOnBundle(Start.java:38) ~[?:?]
		at org.apache.karaf.bundle.command.BundlesCommand.doExecute(BundlesCommand.java:65) ~[?:?]
		... 14 more
2024-08-27T23:46:06,558 | INFO  | pipe-logout      | LogoutAction                     | 44 - org.apache.karaf.shell.commands - 4.4.6 | Disconnecting from current session...
2024-08-27T23:46:06,585 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.event/4.4.6
2024-08-27T23:46:06,605 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.system.core/4.4.6
2024-08-27T23:46:06,620 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.shell.ssh/4.4.6
2024-08-27T23:46:06,660 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.deployer.kar/4.4.6
2024-08-27T23:46:06,661 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.config.command/4.4.6
2024-08-27T23:46:06,665 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.diagnostic.core/4.4.6
2024-08-27T23:46:06,666 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.service.core/4.4.6
2024-08-27T23:46:06,666 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.jaas.command/4.4.6
2024-08-27T23:46:06,666 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.shell.commands/4.4.6
2024-08-27T23:46:06,667 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.kar.core/4.4.6
2024-08-27T23:46:06,668 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.instance.core/4.4.6
2024-08-27T23:46:06,669 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.package.core/4.4.6
2024-08-27T23:46:06,670 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.features.command/4.4.6
2024-08-27T23:46:06,670 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.log.core/4.4.6
2024-08-27T23:46:06,671 | INFO  | FelixStartLevel  | CommandExtension                 | 45 - org.apache.karaf.shell.core - 4.4.6 | Unregistering commands for bundle org.apache.karaf.bundle.core/4.4.6
2024-08-27T23:46:06,689 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.service.cm.ConfigurationAdminMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.compendium:service=cm,version=1.3,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,690 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.PackageStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=packageState,version=1.5,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,690 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.FrameworkMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=framework,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,690 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.wiring.BundleWiringStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=wiringState,version=1.1,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,691 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.ServiceStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=serviceState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,692 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Unregistering org.osgi.jmx.framework.BundleStateMBean to MBeanServer org.apache.karaf.management.internal.EventAdminMBeanServerWrapper@7b1fe390 with name osgi.core:type=bundleState,version=1.7,framework=org.apache.felix.framework,uuid=ecb19dc6-c83a-453d-a688-2e10e8431dfb
2024-08-27T23:46:06,696 | WARN  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Task rejected for JMX Notification dispatch of event [org.osgi.framework.ServiceEvent[source=[javax.management.MBeanServer]]] - Dispatcher may have been shutdown
2024-08-27T23:46:06,747 | INFO  | FelixStartLevel  | core                             | 24 - org.apache.aries.jmx.core - 1.1.8 | Stopping JMX OSGi agent
